,Timestamp,person,department,role,part,purpose,Please upload the STL file of the part you are printing,MaterialOne,MaterialTwo,AmountOne,AmountTwo,time,Cost,printer,machine
536,4/19/2018 18:05:31,Student,Biomedical,Class Project,Reprinting bottom portion of LED enclosure.,BME 301 design project.,https://drive.google.com/open?id=106nxXHrhSiQvKZo5g3ZVkDvuL4kvROLQ,Onyx,None,144.93,0.0,26:00,34.24,Markforged,Markforged - Eiger (https://www.eiger.io/signin)
537,4/19/2018 19:47:23,Student,Mechanical,Student Org.,A funnel to dispense ice cream,For insight project showcase next week,https://drive.google.com/open?id=1-tBeLNHoUkVxs4F8p8Vnhl9XVgoIwor-,PLA,None,65.0,0.0,17:03,4.33,Kakapo,Ultimaker - Cura
538,4/19/2018 20:21:47,Student,Other - College of Engineering,Class Project,wearable component for microcontroller,color sensor and data collection,https://drive.google.com/open?id=1Thactf12VTafa9WtEoecp3DuyhOMz3Dj,Flexible,None,66.0,0.0,08:30,13.2,AwesomeEmu (Form 2),Form 2 - Preform
539,4/19/2018 20:48:59,Student,Biological Systems Engineering,Student Org.,3D Clinostat motor support,Insight wisonsin final presentation,https://drive.google.com/open?id=1laCfUdEHR6lu2fQ_-Q2SYE3yO6PydhGQ,PLA,None,86.0,0.0,12:00,5.73,Dodo,Ultimaker - Cura
540,4/20/2018 11:15:19,Student,Mechanical,Class Project,fins for use in a test matrix,ME report on the main effect of the fin variables,https://drive.google.com/open?id=110V0qM5W6j4xeKzh4eIqH_yql_ZN_e4I,Durable,None,9.81,0.0,06:15,1.77,DapperWren,Form 2 - Preform
541,4/20/2018 11:39:57,Student,Mechanical,Class Project,rocket body for test matrix on fin variables,rockettttttttttttttttt,https://drive.google.com/open?id=1OP_565qONcGQj1R3hwAKFLhgYfVx2lyz,ABS,None,26.0,0.0,12:39,1.73,Penguin,Ultimaker - Cura
542,4/20/2018 13:14:11,Student,Other - College of Engineering,Class Project,stepper motor mount and joystick mount,interegr 170 class project,"https://drive.google.com/open?id=1EbTqlaQ4A0FoYdKRyFCru8ENkMlHgrbA, https://drive.google.com/open?id=1wZSaTHxRSsb7qQXtN_BHDN0dVsot9G25",PLA,None,370.0,0.0,29:00,24.67,Weka,Ultimaker - Cura
543,4/20/2018 13:21:47,Student,Other - College of Engineering,Class Project,stepper motor mount ,car project for 170 class ,https://drive.google.com/open?id=1h0DYWYndbyJRbwno9F8bpJVpJvvLoctq,PLA,None,176.0,0.0,28:00,11.73,Great Auk,Ultimaker - Cura
544,4/20/2018 13:35:18,Student,Mechanical,Class Project,I am printing a class project for ME 231. I made a bottle opener,"This will be used as a bottle opener
",https://drive.google.com/open?id=1S-cHByo9FFxE7r1rmyi4-glzIiFC0c93,ABS,None,480.0,0.0,01:02,32,Rockhopper,Ultimaker - Cura
545,4/20/2018 13:41:42,Student,Mechanical,Student Org.,Various pieces for assorted reasons,"Varied purposes, prototyping",https://drive.google.com/open?id=1CGHrY5581N-6mWPnUTVfgrMR0NO4tzna,PLA,None,127.0,0.0,21:21,8.47,Dodo,Ultimaker - Cura
546,4/20/2018 14:23:39,Student,Biomedical,Class Project,mold for BME design team,mold for BME design team,"https://drive.google.com/open?id=14p2oyGm2tiyeZFpmcB086xkri_NW-1nC, https://drive.google.com/open?id=168oCQ-18QaYNgpzDztPpDF3opBl0oN4M",High Temp,None,137.37,0.0,09:51,27.47,ChivalrousPup,Form 2 - Preform
547,4/20/2018 15:14:23,Student,Biomedical,Class Project,A knee brace/hinge that fits into a compression sleeve,Biomedical Engineering Design 301,"https://drive.google.com/open?id=1d0SYWm5jJQnG_M_gEhG0jHkR26a9AEK8, https://drive.google.com/open?id=1VC_EHgCQQpv8ZtVf3OQRTKmJr1SbUML6, https://drive.google.com/open?id=1MLXWR8F6V6-q7ZAD0U6q_9yhN52c_RnZ, https://drive.google.com/open?id=13D9wo8JQCZ31q14VC3FRPHDKWcQkVU-t, https://drive.google.com/open?id=1zuCTFpDvkMgB3wUGmIDGVwV-WW1LSwNa, https://drive.google.com/open?id=1rYPtbK9X3AWRADPR0P2U32HG4vJCjsqa, https://drive.google.com/open?id=1ovzfcleZmOIo6bG-rLBEpShc2ONsiodA, https://drive.google.com/open?id=1_fyUwM9F5ZhefYjHY3kynG3ArHJkbdKK",Flexible,None,76.03,0.0,19:11,15.21,CuddlyTurtle,Form 2 - Preform
548,4/20/2018 15:19:43,Student,Mechanical,Class Project,Automatic dish scrubber,Senior design class me349,"https://drive.google.com/open?id=1ysjjqd5eoszr8TV-Xs-DMk2r_-5SsUpA, https://drive.google.com/open?id=1e6s3A1sHTZY23fGT6yn4OpOJM2IrIGhi, https://drive.google.com/open?id=1SvE3naYi7bx9pfik3Ly4soP4ONKxMrlo",PLA,PVA,167.0,87.0,56:20,22.44,Ornimegalonyx,Ultimaker - Cura
549,4/20/2018 16:41:57,Staff,Other - College of Engineering,MakerSpace,Mount for HMDI cables on big bird TVs,Mount for HMDI cables on big bird TVs,https://drive.google.com/open?id=1Tfqwytk0Fkuff5VomU7_5SO1ymbTAn8U,PLA,None,120.0,0.0,20:39,8,Rockhopper,Ultimaker - Cura
550,4/20/2018 17:07:11,Student,Biomedical,Class Project,These two parts are caps for our membrane housing that will be used to measure tumor volume.,"This specific part is used to encase the membrane in the housing
","https://drive.google.com/open?id=11hA0Ylu9-ni51pnwEd_FInpecskD4XgR, https://drive.google.com/open?id=12DpVqeGg-FNJ9rBFnKGH7z3uB6A4eI7m",PLA,PVA,4.0,4.0,02:02,0.79,Cassowary,Ultimaker - Cura
551,4/21/2018 14:37:56,Student,Mechanical,Research,cases for power converter system,cases for power converter system,https://drive.google.com/open?id=1ZfqyqiRPPjXs0bo0zLK82liTp0qKiAiV,PLA,None,372.0,0.0,48:00,24.8,Ornimegalonyx,Ultimaker - Cura
552,4/21/2018 14:38:18,Student,Mechanical,Research,cases for power converter system,cases for power converter system,https://drive.google.com/open?id=1JGh7e-EzkXjQxDp8tnmdUm--6k8N8jbb,PLA,None,366.0,0.0,48:00,24.4,Emu (Ultimaker),Ultimaker - Cura
553,4/21/2018 14:47:39,Student,Biomedical,Student Org.,fan blade and vile holder,insight wisconsin...,"https://drive.google.com/open?id=1lzNGA3xmzaDKfLWYAacQmzgGDahmHr9c, https://drive.google.com/open?id=17nJHXow_r3rEUtv5dHnQqZDFmQCJxI14",PLA,PVA,23.0,8.0,07:41,2.57,Cassowary,Ultimaker - Cura
554,4/21/2018 14:59:38,Student,Other - College of Engineering,Class Project,Case for a CO2 tube that will be part of a self inflating tourniquet,INTEGEGR 170 Class 004,"https://drive.google.com/open?id=1zKTz6PWgyyEotTTsMyEiWVKu2uPv6m3s, https://drive.google.com/open?id=1Uc38FQ1q9HQUaJ9pP0e0V9A5qhH-8Qkb",ABS,PVA,86.0,20.0,29:18,8.33,Penguin,Ultimaker - Cura
555,4/21/2018 15:15:07,Student,Biomedical,Class Project,Knee brace/hinge to be inserted into compression sleeve,Biomedical Engineering Design 301,"https://drive.google.com/open?id=1ZnffuzoSUxsJFl9FLKYIHSWb_RDHbpLq, https://drive.google.com/open?id=1C1J4quagrSEMdE7u0vqwKFJHoqNs_NRR, https://drive.google.com/open?id=1BZZAXi4xjIaqPy6iav0apTG3UPNIO54k, https://drive.google.com/open?id=1PfpMY1Diug9rUAcpO586ZdQ4BnUFoXc0, https://drive.google.com/open?id=1Lz7fYs9nh3dOYXlT2pn5ESDW8uvjEBws, https://drive.google.com/open?id=1itL6Bpy6k1QnW5m4YfvJiPSVrUzxSCAD, https://drive.google.com/open?id=1t5eoKUXH8DE2YdvLzWJL_f9yk9v87vXz, https://drive.google.com/open?id=1_giJPBTh-COYZR5DJpXXw794ybt2eIEO",Tough,None,108.13,0.0,19:49,19.46,BrainyMouse,Form 2 - Preform
556,4/21/2018 15:57:12,Student,Mechanical,Research,Micro Mobile Machine Tool,MIN Lab Mobile Machine Tool project,"https://drive.google.com/open?id=1Z0X2s2DxvNfrDc6igSxXwdiMeYgMAG7g, https://drive.google.com/open?id=1NxWs2qlP7W3jL26lWRgHmm6LpKtcRNtV, https://drive.google.com/open?id=1b9DQl44gw-TwUPZ0aqct1nOVeOoLOX0e",High Temp,None,54.06,0.0,04:15,10.81,ChivalrousPup,Form 2 - Preform
557,4/21/2018 15:57:19,Student,Mechanical,Class Project,rocket for factorial experiment ,report on the effects of tail fin shape,https://drive.google.com/open?id=1XTHap8ZNaAUNVnUC4h0DrFmVrGhyqbsb,Durable,None,66.97,0.0,18:00,12.05,DapperWren,Form 2 - Preform
558,4/21/2018 16:55:51,Student,Engineering Physics,Research,Mineral dispenser that can be autoclaved,Dispensing minerals into 96-well plates,"https://drive.google.com/open?id=1prIN_I0GxLpelisHPffwEHbvZ4LAJGcm, https://drive.google.com/open?id=1URr37Ua_3Lh6fOXNXhtPOlSCa6OmNt_Q",High Temp,None,154.51,0.0,34:30,30.9,CarefulShaglet,Form 2 - Preform
559,4/22/2018 12:32:40,Student,Biomedical,Class Project,Domes for calibration,BME 301 design project,https://drive.google.com/open?id=1ukVdlyf3ShZOWryHpo4wgrrrnE-hBlek,PLA,None,32.0,0.0,06:52,2.13,Dodo,Ultimaker - Cura
560,4/22/2018 12:48:15,Student,Biomedical,Class Project,A tray and cover designed to configure a glass slide format to a 384 well format,This will allow us to use high-throughput robotics with our DNA array,"https://drive.google.com/open?id=1Bfnb-iDQXmi5V4Ckeh3IPRk9MdBcWRY9, https://drive.google.com/open?id=1CNynjSdthpGJhI7th540mjocOteb5CjS",Grey Pro,None,93.85,0.0,12:20,16.89,DapperWren,Form 2 - Preform
561,4/22/2018 12:52:02,Student,Biomedical,Class Project,"2 O-rings for tumor sensing project
",BME 301 design project,"https://drive.google.com/open?id=1_hlM7olPV0OrYZOfiU8AOyZYmOxnAs44, https://drive.google.com/open?id=1QmXpx6WWFXFJwmSf2UEzk30FLsst-mMP",PLA,None,0.0,0.0,00:13,0,Great Auk,Ultimaker - Cura
562,4/22/2018 13:27:19,Student,Other - College of Engineering,Class Project,A case for electronics,Introduction to engineering 170,https://drive.google.com/open?id=1ni82bsh4waz0zmukP5cxkCzse_UFaQXw,PLA,None,293.0,0.0,73:15,19.53,Weka,Ultimaker - Cura
563,4/22/2018 13:49:17,Student,Biomedical,Class Project,The print is a geneva mechanism.,Required 3D Print for ME231,"https://drive.google.com/open?id=1mlqYA_1897rq5w6fmNApwhes984lXlgv, https://drive.google.com/open?id=16Ka2h8TfBz6Ba_mZ65ikPpB-AiOdt0cL, https://drive.google.com/open?id=1B1h_pJtHoauw3N7wJ-TWqn7x9mvBJ60h, https://drive.google.com/open?id=1G5l8oyx3aD55Q4Hf_Fw_j49CRFQHx-1D",PLA,None,88.0,0.0,11:58,5.87,Kakapo,Ultimaker - Cura
564,4/22/2018 14:25:27,Student,Mechanical,Student Org.,Stands for 3d clinostat insight,insight wisconsin madison,"https://drive.google.com/open?id=1Qs5-uG0yFzanK1I4cdJxFrAFEK6euEls, https://drive.google.com/open?id=1PrrOj4jVhtn9iUtQ3Uotqkv_Nshsjyv3, https://drive.google.com/open?id=1keBY-d3H7lmzIRtt3vLsi-y8_dlUa_0W",PLA,None,43.0,0.0,05:55,2.87,Great Auk,Ultimaker - Cura
565,4/22/2018 14:34:08,Student,Biological Systems Engineering,Student Org.,motor holding for clinostat,insight wisconsin uw madison,https://drive.google.com/open?id=1YWP0JTfqpKTHMwam5_1iLsiELreR3QXG,PLA,None,45.0,0.0,06:00,3,Ostrich,Ultimaker - Cura
566,4/22/2018 15:05:01,Student,Computer Science,Class Project,"mold for container. I will use the thermoformer to make the container, acrylic was too bulky",IOT final project. smart pill box,https://drive.google.com/open?id=1S4Ub8ztn_lUI14_GEnv4VqP0oYxS7PFt,PLA,None,17.0,0.0,01:17,1.13,Rockhopper,Ultimaker - Cura
567,4/22/2018 16:40:53,Student,Other - College of Engineering,Class Project,mounts to hold temperature sensors,vest for rescue animals to sense temperature,https://drive.google.com/open?id=1T7_xBC-TYdTNTB97aF0Um6uwr7Cb9BQt,Flexible,None,33.5,0.0,06:51,6.7,AwesomeEmu (Form 2),Form 2 - Preform
568,4/22/2018 16:57:05,Student,Other - College of Engineering,Class Project,lid for a wearable tech project,color communication device,https://drive.google.com/open?id=1_YIMvGprufyjW79aVsBhAxF3h7avuwon,PLA,PVA,22.0,14.0,04:39,3.29,Starly,Ultimaker - Cura
569,4/22/2018 17:16:51,Student,Mechanical,Class Project,connecting part for a tube,ME 201 report for testing,https://drive.google.com/open?id=1wx-BZlT_jhO16fxGlEzItt7xH2IgRhjq,Durable,None,4.4,0.0,02:45,0.79,CuddlyTurtle,Form 2 - Preform
570,4/22/2018 18:10:40,Student,Mechanical,Research,Test piece for threads on a 3D print,Test piece for threads on a 3D print,https://drive.google.com/open?id=1XNmUONpUbm1rvERuEjkfT0AwsSunlwbF,High Temp,None,1.28,0.0,01:30,0.26,ChivalrousPup,Form 2 - Preform
571,4/22/2018 19:29:44,Student,Mechanical,Student Org.,Sensor protector bracket,electric racecar     ,https://drive.google.com/open?id=1u8GUWkPTDfhqPQ-523lFLZl818LE4Ngl,Nylon,None,23.0,0.0,08:52,2.15,Yellow-Bellied-Sapsucker,Ultimaker - Cura
572,4/22/2018 20:43:09,Staff,ECE,Student Org.,Wisconsin Racing                ,Steering Wheel            ,https://drive.google.com/open?id=1Q4Fdqm8lqtosuhlyU7uOJL19_WcAX9e6,PLA,None,317.0,0.0,42:27,21.13,Ostrich,Ultimaker - Cura
573,4/23/2018 10:36:18,Student,Engineering Mechanics and Aeronautics (EMA),Class Project,Graphics (ME 231) Geneva Convention 3D print,Graphics (ME 231) Assignment,"https://drive.google.com/open?id=1WCTzhT7ujMNnxRClrxI4RuGl-vx7ikZR, https://drive.google.com/open?id=1C7HSyxANztb_ySRbDg1zsKp4iGJAcfmF, https://drive.google.com/open?id=1zTEHL07aaK1kA6muke2HNcb5jfrcrbJ8",PLA,None,58.0,0.0,07:33,3.87,Rockhopper,Ultimaker - Cura
574,4/23/2018 11:11:10,Student,Biomedical,Class Project,This is a connector ,This is for a design project,https://drive.google.com/open?id=19sdo_rmq48Y5AghXpfp_WHdasK9QeIym,PLA,PVA,51.0,37.0,15:46,8.21,Dodo,Ultimaker - Cura
575,4/23/2018 12:21:39,Student,Mechanical,Class Project,This project is a treasure chest,This project is for ME 231,"https://drive.google.com/open?id=1aPeL9ZWySA6b7_QDwLllXidQE18tGeZb, https://drive.google.com/open?id=17uHaDoEJsXXBwr7HN4BmrmT3p08lRazl, https://drive.google.com/open?id=131gE9P4JDX6KbH7kDR34GGosMsPz1IGg, https://drive.google.com/open?id=1Zk7RlqVJW6-K5Vd9pnVlDiJ5YPyOuFSn",ABS,None,236.0,0.0,40:53,15.73,Penguin,Ultimaker - Cura
576,4/23/2018 12:22:46,Staff,Biological Systems Engineering,Student Org.,bucky ornament for the car,for our design presentation ,https://drive.google.com/open?id=1V7MnosVtmeIDYPnBv3qO0DAM5Y0dCQ6F,PLA,PVA,14.0,4.0,08:44,1.45,Great Auk,Ultimaker - Cura
577,4/23/2018 12:52:30,Student,Biomedical,Class Project,We are making a tumor measuring device,This is a mouse with some tumors,https://drive.google.com/open?id=1q8--LvZZbX3ejGnmP8At3TwfRl_QZE2G,PLA,PVA,11.0,9.0,05:12,1.9,Yellow-Bellied-Sapsucker,Ultimaker - Cura
578,4/23/2018 12:52:41,Student,Biomedical,Class Project,We are making a tumor measuring device,These are weird shaped tiny tumors that we will use to measure,https://drive.google.com/open?id=1JP7d84MEFxKq0bS4oUCKaYCPB8Svq_hu,PLA,None,7.0,0.0,02:04,0.47,Starly,Ultimaker - Cura
579,4/23/2018 13:19:53,Student,Biomedical,Class Project,mis brain surg guide components,mis brain surg guide,"https://drive.google.com/open?id=1zKl2IJCwIvuZzQ6dkD2qMAaXQ2j5cJQk, https://drive.google.com/open?id=1mltfgrwPoVj_wC-kkH6myWa6VGUz8mM5, https://drive.google.com/open?id=1I7fE0BAwJabGtYLJ3C66ODPA6IHE-L9Z",Tough,None,78.73,0.0,07:41,14.17,BrainyMouse,Form 2 - Preform
580,4/23/2018 13:35:33,Student,Biomedical,Class Project,mis brain surg guides,"guiding instruments in brain surgery, bme design","https://drive.google.com/open?id=1R-SzLjSAkY_C3KU4g9GQ5x3ZuKwrGJFU, https://drive.google.com/open?id=1wrGsLkZOSLIhBSA3xMS5lWbUuDvWDeCV, https://drive.google.com/open?id=1o753OQJ00_qtyfQl92WJHfw7K-Pmmfbq",Durable,None,17.07,0.0,02:33,3.07,CuddlyTurtle,Form 2 - Preform
581,4/23/2018 14:27:48,Student,Other - College of Engineering,Class Project,band for wearable device,color communication device,https://drive.google.com/open?id=160PykC5eh5w20CaER-7mGtFJv_Bwm4ma,Flexible,None,47.0,0.0,12:00,9.4,AwesomeEmu (Form 2),Form 2 - Preform
582,4/23/2018 14:33:25,Student,Other - College of Engineering,Class Project,band for wearable device,color communication device,https://drive.google.com/open?id=1NMHG7SSFyjyA68HeWh1atyeBKQHCOeGQ,Flexible,None,47.0,0.0,12:00,9.4,AwesomeEmu (Form 2),Form 2 - Preform
583,4/23/2018 15:35:18,Student,Mechanical,Class Project,Composite Material Guard Rail,Management 300 Project,https://drive.google.com/open?id=1Eq4TfjyRHxHTq5xkvxH0AWgc6QbPU70K,PLA,None,307.0,0.0,30:51,20.47,Ornimegalonyx,Ultimaker - Cura
584,4/23/2018 15:46:21,Student,Mechanical,Class Project,Geneva Convention for me 231,It is for me 231                     ,"https://drive.google.com/open?id=104PFIwAWMfDxAvlr54Kqkw2yfOoWJ65c, https://drive.google.com/open?id=1hxrQSl8h4rrmBblW5KqlMSjmIRX_WW6P, https://drive.google.com/open?id=1gg2vN2zZJETxu7Qo8wjAqEcG8brL6QKZ",PLA,None,7.0,0.0,01:00,0.47,Starly,Ultimaker - Cura
585,4/23/2018 15:55:29,Student,Mechanical,Class Project,Model of Geneva Assembly,It is required by ME 231,"https://drive.google.com/open?id=1mMbcb3ICqk5YsClm04D2vijC66v-Ajmy, https://drive.google.com/open?id=1-1P77IiwTPk4ojueGzvWvzp_BcPxyQFw, https://drive.google.com/open?id=1J1akHu8KvHJBU2odhBakZ4OBJzfSxu1N",PLA,None,33.0,0.0,03:27,2.2,Starly,Ultimaker - Cura
586,4/23/2018 16:17:54,Student,Mechanical,Class Project,Geneva mechanism task,makerspace assignment,"https://drive.google.com/open?id=1fL6tgCJHukgnA49aJRA_HFDTvFInxBhR, https://drive.google.com/open?id=1LCQQpBHNG2IOLw-yk1AWw1Pn_rOEp6MP, https://drive.google.com/open?id=1qPUubtFP6jVlBHu1TQSwnd1nXmlQdgtc",Grey Pro,None,9.67,0.0,02:01,1.74,DapperWren,Form 2 - Preform
587,4/23/2018 16:40:03,Student,Mechanical,Class Project,Guard Rail from Composite Material,Class Project: Management 300,https://drive.google.com/open?id=1CxvSvV1NZISEFP_wiKV_x2A2cRhO0mc3,PLA,None,67.0,0.0,09:55,4.47,Ornimegalonyx,Ultimaker - Cura
588,4/23/2018 17:00:41,Student,Biological Systems Engineering,Class Project,sponge holder bottom,neighborhood house kitchen project,https://drive.google.com/open?id=1ozI3rV5be9XTSPy-kBiltKIHvpn2CMkl,Grey Pro,None,50.8,0.0,06:43,9.14,CuddlyTurtle,Form 2 - Preform
589,4/23/2018 17:49:56,Student,ECE,Class Project,automatic lock picking device holder,ECE 453 capstone project ,https://drive.google.com/open?id=1TLRCqAY40pgZF4ecknzq7PY5CX2pNApO,PLA,None,37.0,0.0,10:00,2.47,Emu (Ultimaker),Ultimaker - Cura
590,4/23/2018 18:22:58,Student,Biomedical,Student Org.,stand for 3d clinostat,insight wisconsin...,https://drive.google.com/open?id=1NcIWc15XQlOKPvgCYlVxwoO9cZKV0xLG,PLA,None,19.0,0.0,04:51,1.27,Yellow-Bellied-Sapsucker,Ultimaker - Cura
591,4/23/2018 18:40:35,Student,Mechanical,Class Project,A bunch of parts to be assembled,A bunch of parts to be assembled,"https://drive.google.com/open?id=1aICAsYkSMV9VxnDyE2upTGWLeF-kRsAu, https://drive.google.com/open?id=1e_rt8r2st6q8K5QKKTPgn9xs38CEuZEO, https://drive.google.com/open?id=1nxBk5Cnyc11-2qPcXh-cLcYzsQBTwzc9, https://drive.google.com/open?id=1XT6GSXL_AihKrk3CKRyvDh8OoCvIxJgf, https://drive.google.com/open?id=1XTCdFZES38rGEQ9ujNpRqXQG_NCVQsdo, https://drive.google.com/open?id=19MsXk28r9G-N3lKIsWHABCZy7tHCzZRS, https://drive.google.com/open?id=10Zsh_vKi3nArXgK3bSszuG3niIIEdRfM, https://drive.google.com/open?id=1EnafxqcfjykDQqCh-L8c4RMJ4b6rmCZj, https://drive.google.com/open?id=1JgBmGXurVRywLadUYaFiZxklPETt8u2-",Grey Pro,None,43.72,0.0,07:42,7.87,DapperWren,Form 2 - Preform
592,4/23/2018 20:17:02,Student,Biomedical,Class Project,Breast cancer localization guide,final presentation model,"https://drive.google.com/open?id=1MRDb5zpgdRp_nhx4iPzKawMpGi0TvWIm, https://drive.google.com/open?id=1M8_-gol7GYlEIc8X09joowQEUCQ1eI5X, https://drive.google.com/open?id=1EKp6p43rIHQxDpREG9lMwTk_EWQw0YkL",Tough,None,30.84,0.0,09:00,5.55,ChivalrousPup,Form 2 - Preform
593,4/23/2018 20:54:07,Student,Biomedical,Class Project,clamping devices to hold hooks and wires,Anastamosis tension meter BME design,"https://drive.google.com/open?id=1Li4DrFs_4ry9QxClc6Zt7C1d0FgywzuN, https://drive.google.com/open?id=1Jxez4zfKRq3Su9LGGdhoavhI7inDCKgJ, https://drive.google.com/open?id=1abHR8GU9qwtQBs07zw4COfV8Sf39_rSW",PLA,None,2.0,0.0,00:40,0.13,Great Auk,Ultimaker - Cura
594,4/23/2018 21:41:00,Student,Biomedical,Class Project,These are two membrane housings and two membrane screws yo,BME 301 a class for BMEs,"https://drive.google.com/open?id=1thTfBwLi4sYiQQb4_8wmGxBa4KcaFFo4, https://drive.google.com/open?id=1BIXobKBmikuMKpRQrMK4iqlMy9xyY1Vo, https://drive.google.com/open?id=1kCSDu8UhBKUBVgn_bDQ1n2lmLeQVUAgk, https://drive.google.com/open?id=1lR2BZj2HqpFMFeePCMu2aSO7rZJxGIHz",Grey Pro,None,92.86,0.0,07:30,16.71,DapperWren,Form 2 - Preform
595,4/24/2018 10:20:46,Student,Biological Systems Engineering,Class Project,a lid for a sponge holder,neighborhood house kitchen project,https://drive.google.com/open?id=1bl07L0bCdLDP4Qmv8PVEKZwIO-nNrl_d,Grey Pro,None,43.82,0.0,05:50,7.89,Dodo,Form 2 - Preform
596,4/24/2018 10:42:36,Student,Biomedical,Class Project,It is a test tube holder,BME 301 Class project,"https://drive.google.com/open?id=1hllqP7YwiREyNKGGRgk71TQsPIXuxS8C, https://drive.google.com/open?id=1JpGbo140cjYjL5T2EPSX6LMZ0m-1VFy3, https://drive.google.com/open?id=1znxxp1CL6K2BdoZmul-rOPBOpsmL7bmS, https://drive.google.com/open?id=1Ur9CUqyH27s9gvhsSF0iIEaISTeTRmdh",PLA,None,337.0,0.0,50:00,22.47,Yellow-Bellied-Sapsucker,Ultimaker - Cura
597,4/24/2018 11:12:36,Student,Biomedical,Class Project,MIS brain surg guide scaled components,bme design project 301,"https://drive.google.com/open?id=1hBo31Q9yMTySrSCSD0OxZqAZ-cE4jg01, https://drive.google.com/open?id=1ywY-eeN4hGTe4RQ4UoMkD7TUXCks6QFH, https://drive.google.com/open?id=1sihc1GUqnm4ZlX23TLMsdt4zSavqATQ4",Tough,None,51.58,0.0,06:15,9.28,BrainyMouse,Form 2 - Preform
598,4/24/2018 11:16:57,Student,Biomedical,Class Project,minimally invasive brain surgery device,bme 301 design project,"https://drive.google.com/open?id=13udW0jrKGhmhc1R-8_lV8BbM-UdtAEdp, https://drive.google.com/open?id=1B2rAUXGpocFL_cgNjAehpw2mNnd4spq8, https://drive.google.com/open?id=1IoShXCErSqxcqRP94Od8zKsoavW524Xk",Tough,None,57.0,0.0,12:45,10.26,BrainyMouse,Form 2 - Preform
